,gender,car,reality,child_num,income_total,income_type,edu_type,family_type,house_type,work_phone,phone,email,occyp_type,family_size,begin_month,credit,Age,worked_year
22173,0,0,1,1,157500.0,4,0,0,0,0,1,0,2,3,-37,2,29,5
22174,0,0,0,0,180000.0,3,0,2,0,1,1,0,2,2,-15,2,56,6
22175,1,0,1,0,90000.0,3,0,2,0,1,0,0,12,2,-1,0,45,2
22176,1,1,1,0,202500.0,4,0,0,0,0,0,1,0,2,-26,2,31,3
22177,0,0,1,0,135000.0,3,0,0,0,0,0,0,9,2,-47,2,49,6
22178,0,0,1,0,112500.0,3,2,1,0,0,1,1,2,1,-31,2,28,1
22179,1,0,1,0,216000.0,4,0,3,0,1,1,0,9,1,-10,2,39,2
22180,0,0,0,0,112500.0,3,0,0,1,0,0,0,2,2,-22,2,46,2
22181,0,1,0,0,157500.0,4,0,2,0,1,1,0,2,2,-46,0,51,7
22182,0,0,1,1,247500.0,3,1,0,0,0,1,0,3,3,-52,0,37,12
22183,0,0,1,0,72000.0,2,0,4,0,0,0,0,18,1,-48,2,65,999
22184,0,0,1,0,112500.0,2,0,1,0,0,1,0,18,1,-30,2,55,999
22185,0,1,1,0,360000.0,3,0,0,0,0,0,0,8,2,-31,2,47,4
22186,0,0,0,0,121500.0,3,0,0,0,0,0,0,0,2,-23,2,52,17
22187,1,0,0,0,270000.0,4,0,2,0,1,0,0,8,2,-13,2,57,2
22188,0,1,0,1,67500.0,1,1,0,0,1,0,0,5,3,-49,2,38,15
22189,0,0,0,1,135000.0,3,0,2,0,0,0,0,2,3,-6,2,35,1
22190,0,1,0,0,270000.0,4,0,3,0,0,1,0,2,1,-26,1,51,10
22191,0,0,0,0,315000.0,3,1,2,1,0,0,0,3,2,-17,2,40,4
22192,0,0,0,0,270000.0,4,1,0,0,1,1,0,6,2,-57,2,34,2
22193,0,1,1,1,315000.0,1,1,0,0,0,0,0,1,3,-29,1,38,6
22194,0,0,1,0,225000.0,4,0,0,0,0,0,0,7,2,-44,2,64,13
22195,1,1,1,0,180000.0,1,1,0,0,0,0,0,5,2,-43,2,28,2
22196,1,1,1,1,135000.0,4,2,0,0,0,1,0,0,3,-26,2,32,14
22197,1,1,1,0,315000.0,3,0,0,3,0,0,0,4,2,-3,1,46,6
22198,1,1,0,1,157500.0,4,0,0,0,0,0,0,4,3,-12,2,27,0
22199,0,1,0,0,216000.0,3,0,0,0,1,0,0,7,2,-7,2,40,12
22200,0,0,1,0,167400.0,2,0,0,0,0,0,0,18,2,-8,1,52,999
22201,0,0,1,0,202500.0,3,0,0,2,0,0,0,0,2,-30,2,51,3
22202,0,1,1,0,157500.0,3,2,0,0,0,0,0,5,2,-2,1,31,3
22203,0,0,1,0,135000.0,2,0,4,0,0,0,1,18,1,-58,2,63,999
22204,0,0,1,0,216000.0,2,1,1,0,0,0,0,18,1,-19,2,56,999
22205,0,0,0,0,166500.0,4,0,0,0,0,1,0,7,2,-58,2,62,15
22206,0,0,0,0,112500.0,3,3,0,2,0,0,0,2,2,-19,2,52,1
22207,1,1,1,0,157500.0,2,0,0,0,0,1,0,18,2,-10,2,62,999
22208,1,1,0,0,315000.0,4,1,0,0,1,0,0,3,2,-7,2,56,11
22209,0,0,1,0,202500.0,3,0,0,0,0,0,0,7,2,-42,2,57,4
22210,1,1,1,0,301500.0,3,1,0,0,0,0,0,0,2,-14,2,44,1
22211,0,0,1,2,54000.0,2,1,0,0,0,0,0,18,4,-33,2,60,999
22212,0,0,1,0,126000.0,2,0,1,0,0,0,0,18,1,-13,0,59,999
22213,0,0,1,1,135000.0,4,1,2,0,0,0,1,1,3,0,1,27,1
22214,0,0,1,0,180000.0,2,0,2,0,0,0,0,18,2,-1,1,57,999
22215,0,0,0,0,270000.0,3,0,3,2,1,1,0,2,1,-1,1,47,3
22216,1,1,1,0,247500.0,1,1,1,0,1,1,0,5,1,-39,2,27,2
22217,0,1,1,0,135000.0,4,1,0,0,0,0,1,1,2,-36,0,42,13
22218,0,0,0,2,90000.0,4,0,0,0,1,0,0,2,4,-46,0,32,0
22219,0,0,1,0,130500.0,2,0,0,0,0,0,0,18,2,-7,2,64,999
22220,0,0,0,0,90000.0,2,0,4,0,0,1,0,18,1,-39,1,59,999
22221,1,0,1,0,315000.0,4,0,0,0,0,0,0,0,2,-35,1,35,11
22222,0,0,0,0,225000.0,3,2,1,0,0,0,0,6,1,-29,2,28,3
22223,1,1,0,0,391500.0,3,1,1,0,1,1,1,3,1,-15,2,60,10
22224,0,0,1,0,270000.0,4,1,1,0,0,0,0,2,1,-47,2,28,2
22225,0,0,0,0,135000.0,1,1,0,0,0,1,0,1,2,-24,2,34,1
22226,1,0,1,0,157500.0,2,0,2,0,0,1,0,18,2,-27,2,61,999
22227,0,0,1,0,112500.0,2,0,0,0,0,0,0,18,2,-46,0,57,999
22228,0,0,1,1,166500.0,3,1,1,0,1,1,0,1,2,-3,1,34,7
22229,0,0,0,0,270000.0,3,0,3,2,1,1,0,2,1,-10,2,47,3
22230,0,0,1,0,135000.0,2,0,1,0,0,1,0,18,1,-37,0,65,999
22231,0,1,0,3,675000.0,4,0,0,0,0,0,0,3,5,-8,2,38,5
22232,0,0,1,0,270000.0,4,1,1,0,0,0,0,6,1,-9,2,63,1
22233,0,1,1,0,225000.0,4,1,0,0,0,0,0,1,2,-40,2,34,10
22234,0,0,1,0,220500.0,3,2,0,0,0,0,1,2,2,-34,2,27,7
22235,1,0,0,1,202500.0,3,1,0,0,1,0,0,1,3,-24,0,36,3
22236,1,1,1,1,234000.0,4,0,0,0,0,0,0,5,3,-10,2,31,10
22237,0,0,0,1,90000.0,1,0,3,0,1,1,0,7,2,0,1,28,4
22238,0,0,0,0,157500.0,2,0,0,0,0,1,0,18,2,-10,2,58,999
22239,0,0,0,1,135000.0,4,0,0,2,1,0,0,0,3,-13,2,40,12
22240,1,1,1,0,270000.0,4,0,0,0,0,0,0,0,2,-56,2,34,4
22241,0,1,1,0,189000.0,2,1,3,0,0,0,0,18,1,-46,2,66,999
22242,0,1,1,1,157500.0,4,1,0,0,0,0,0,3,3,-52,2,40,13
22243,0,1,1,0,675000.0,3,0,2,0,0,0,0,3,2,-14,0,51,2
22244,0,0,1,0,387000.0,3,0,3,0,0,0,0,2,1,-20,0,50,2
22245,1,1,1,0,180000.0,4,2,0,1,0,0,0,8,2,-46,2,29,0
22246,0,0,1,0,247500.0,1,1,4,0,0,0,0,1,1,-18,2,55,17
22247,0,0,0,0,270000.0,1,0,3,0,0,1,1,7,1,-18,2,53,34
22248,0,0,1,0,90000.0,4,0,0,0,1,0,0,0,2,-3,1,33,1
22249,1,1,1,2,135000.0,4,1,0,0,0,0,1,3,4,-7,1,32,8
22250,1,0,0,1,180000.0,3,3,0,0,1,0,0,0,3,-24,0,30,7
22251,1,1,1,0,360000.0,4,1,0,0,0,0,0,3,2,-29,1,60,11
22252,1,1,1,1,373500.0,1,1,0,4,0,0,0,1,3,-7,2,36,3
22253,0,1,1,0,243000.0,4,0,1,0,0,0,0,2,1,-52,2,40,6
22254,0,0,1,0,427500.0,4,1,0,0,1,0,0,3,2,-40,0,54,10
22255,0,1,0,1,81000.0,4,0,0,0,1,0,0,2,3,-12,0,41,6
22256,0,1,1,0,202500.0,1,1,1,0,0,1,0,1,1,-35,0,60,41
22257,0,0,1,0,135000.0,2,0,4,0,0,1,0,18,1,-19,2,63,999
22258,0,1,0,1,135000.0,4,1,2,3,0,0,0,6,3,-57,1,34,5
22259,0,0,1,1,270000.0,4,0,0,0,0,0,0,3,3,-8,2,27,2
22260,0,0,1,0,202500.0,4,0,0,0,0,0,0,5,2,-23,1,53,17
22261,1,1,1,1,225000.0,4,0,0,0,0,1,0,2,3,-28,2,36,2
22262,0,0,1,0,90000.0,4,0,1,0,1,1,0,1,2,-38,2,52,2
22263,0,0,1,0,144000.0,1,0,2,0,0,0,0,6,2,-12,2,45,21
22264,0,0,1,0,157500.0,4,1,1,0,0,0,0,0,1,-37,1,61,29
22265,1,0,1,0,202500.0,4,2,1,1,0,0,1,0,1,-3,1,22,2
22266,0,0,1,0,112500.0,4,0,0,0,1,1,0,13,2,-54,0,36,7
22267,0,1,0,0,90000.0,2,0,0,0,0,0,0,18,2,-10,2,55,999
22268,1,1,0,2,202500.0,4,0,0,0,0,0,0,0,4,-60,2,44,10
22269,1,0,1,2,112500.0,4,0,0,0,0,0,0,0,4,-29,0,33,12
22270,1,1,0,0,360000.0,4,1,0,0,1,0,0,5,2,-57,2,45,3
22271,1,1,0,2,180000.0,3,1,0,0,0,0,0,3,4,-46,2,43,7
22272,0,0,0,2,67500.0,3,0,0,0,0,0,0,14,4,-31,2,31,5
22273,0,0,1,0,157500.0,4,0,0,2,0,1,0,2,2,-14,2,48,3
22274,0,1,0,0,225000.0,4,0,4,0,1,0,0,0,1,-7,1,34,2
22275,0,1,1,2,112500.0,4,0,0,0,0,1,0,2,4,-11,1,36,0
22276,0,1,1,0,157500.0,3,0,0,0,0,0,0,2,2,-13,1,35,2
22277,0,0,1,0,126000.0,2,0,1,0,0,1,0,18,1,-40,1,54,999
22278,0,1,1,0,270000.0,1,1,0,0,0,0,0,1,2,-59,2,60,34
22279,0,1,1,1,315000.0,1,1,4,0,0,1,1,3,2,-43,1,50,1
22280,0,0,0,1,180000.0,3,2,0,0,1,1,0,5,3,-40,2,40,20
22281,0,0,0,1,126000.0,2,0,4,0,0,0,0,18,2,-4,2,52,999
22282,0,0,1,0,360000.0,2,1,0,0,0,0,0,18,2,-24,1,61,999
22283,0,1,1,0,103500.0,2,0,0,0,0,1,0,18,2,-35,1,59,999
22284,1,1,1,2,180000.0,4,1,0,0,0,0,0,3,4,-59,2,36,7
22285,0,1,0,1,360000.0,4,1,4,0,0,0,1,3,2,-51,2,45,11
22286,1,1,1,0,135000.0,4,0,1,1,1,1,0,5,1,-32,1,28,8
22287,1,1,1,0,144000.0,2,0,0,0,0,1,0,18,2,-31,2,62,999
22288,0,1,1,0,112500.0,4,1,2,0,0,1,0,5,2,-29,1,54,2
22289,0,0,0,0,157500.0,3,0,2,0,1,0,0,0,2,-5,2,40,1
22290,0,0,1,0,193500.0,1,1,0,0,0,0,0,1,2,-1,0,30,3
22291,0,0,1,0,315000.0,2,0,0,2,0,0,0,18,2,-45,2,56,999
22292,0,0,1,0,328500.0,3,0,0,0,0,0,1,3,2,-12,2,55,5
22293,0,0,1,0,144000.0,2,0,0,0,0,0,0,18,2,-52,2,64,999
22294,1,1,1,2,270000.0,4,0,2,0,1,1,0,4,4,-9,2,40,1
22295,0,0,0,0,67500.0,4,0,0,1,0,0,0,10,2,-33,2,45,0
22296,1,1,1,0,135000.0,4,0,0,0,0,0,0,0,2,-52,2,41,22
22297,1,1,1,0,270000.0,4,1,0,0,0,0,0,3,2,-56,2,34,1
22298,0,0,1,0,225000.0,4,0,2,0,0,1,0,0,2,-13,1,45,15
22299,1,0,0,1,247500.0,4,0,1,0,0,1,0,0,2,-40,2,46,18
22300,0,0,1,0,157500.0,4,0,0,0,0,0,0,0,2,-29,1,48,11
22301,0,0,1,0,81000.0,4,0,3,0,1,1,0,8,1,-10,2,51,1
22302,0,0,1,0,112500.0,1,0,0,0,0,0,0,7,2,-12,1,58,2
22303,1,1,1,0,247500.0,1,0,0,2,1,0,1,5,2,-20,2,55,2
22304,0,1,1,1,265500.0,4,1,0,1,0,0,0,6,3,-11,2,30,7
22305,1,0,1,0,202500.0,3,1,0,2,0,0,0,0,2,-4,0,57,2
22306,1,1,0,2,225000.0,4,0,0,0,1,0,0,3,4,-3,1,39,7
22307,0,0,0,0,117000.0,4,0,0,2,0,0,0,2,2,-52,2,37,4
22308,1,0,1,0,945000.0,4,0,0,0,0,0,0,3,2,-17,2,57,5
22309,0,1,1,0,225000.0,4,1,0,0,0,0,1,3,2,-58,2,49,7
22310,1,0,0,2,225000.0,4,1,2,0,1,0,0,0,4,-11,2,46,8
22311,0,0,1,2,225000.0,4,1,0,0,0,1,0,1,4,-60,1,37,16
22312,1,0,0,2,202500.0,4,0,2,0,1,1,0,0,4,-11,2,29,2
22313,0,1,0,1,135000.0,4,1,2,3,0,0,0,1,3,-9,1,34,5
22314,0,0,0,1,112500.0,4,0,0,0,1,0,0,8,3,-10,2,28,1
22315,1,0,1,0,157500.0,4,1,0,0,1,0,0,0,2,-31,2,38,12
22316,1,1,1,0,261000.0,4,2,0,0,0,1,0,3,2,-53,2,44,4
22317,0,0,0,0,45000.0,4,0,3,0,0,1,0,2,1,-11,2,39,2
22318,0,0,0,0,135000.0,1,0,1,0,0,0,0,1,1,-11,2,56,4
22319,1,0,0,0,225000.0,4,0,1,0,0,0,0,5,1,-41,1,41,1
22320,0,1,0,0,162000.0,2,0,1,0,0,1,0,18,1,-55,2,64,999
22321,0,0,0,1,135000.0,3,0,3,0,0,0,0,5,2,-12,2,42,22
22322,0,0,1,0,225000.0,4,1,0,0,1,1,0,3,2,-21,2,44,8
22323,1,0,0,0,234000.0,4,0,0,0,1,0,0,4,2,-42,1,44,12
22324,1,0,0,0,225000.0,3,0,3,3,0,0,0,4,1,-59,2,49,12
22325,0,0,0,0,135000.0,1,0,0,0,1,0,0,5,2,-55,2,54,10
22326,1,1,0,0,180000.0,1,0,2,0,0,0,0,1,2,-38,0,39,10
22327,0,1,1,0,54000.0,2,0,0,0,0,1,0,18,2,-55,2,55,999
22328,0,0,1,0,216000.0,4,0,0,0,1,0,0,1,2,-12,2,43,4
22329,1,1,1,2,126000.0,4,0,0,0,1,1,0,4,4,-51,2,45,9
22330,1,0,0,2,157500.0,4,1,0,0,0,0,0,5,4,-24,1,36,2
22331,0,0,1,0,54000.0,4,0,0,0,1,1,0,0,2,-17,2,51,21
22332,0,0,0,0,112500.0,3,0,0,0,0,0,0,6,2,-52,2,39,3
22333,1,1,1,0,180000.0,3,0,1,0,0,0,0,4,1,-57,1,55,9
22334,0,0,1,0,157500.0,1,1,0,0,0,0,0,3,2,-54,0,61,21
22335,0,0,0,0,157500.0,4,0,2,2,0,0,0,2,2,-13,1,31,7
22336,0,0,1,0,270000.0,1,1,0,0,1,1,0,3,2,-31,2,38,0
22337,1,0,1,2,207000.0,3,0,0,0,0,0,0,3,4,-17,2,36,4
22338,1,1,1,2,270000.0,4,0,0,0,0,0,0,0,4,-21,2,37,11
22339,0,0,1,0,135000.0,4,1,0,0,0,0,0,11,2,-46,2,60,23
22340,0,0,0,2,112500.0,4,0,3,0,0,0,0,0,3,-37,2,39,1
22341,1,1,1,0,202500.0,4,0,0,0,1,1,0,4,2,-15,2,44,5
22342,0,0,1,3,140400.0,4,0,0,0,0,0,0,1,5,-20,2,34,9
22343,0,1,0,0,81000.0,3,2,0,0,1,0,0,2,2,-59,0,48,6
22344,0,0,1,0,112500.0,2,0,0,0,0,0,0,18,2,-47,2,61,999
22345,0,1,1,2,225000.0,3,1,0,0,0,0,0,11,4,-6,2,39,10
22346,1,1,1,0,202500.0,3,1,0,0,1,0,0,3,2,-3,1,52,3
22347,0,0,0,0,148500.0,2,0,4,0,0,1,0,18,1,-27,2,57,999
22348,0,1,1,2,126000.0,4,0,0,0,0,0,0,9,4,-36,2,41,0
22349,0,0,1,0,202500.0,2,0,0,0,0,1,0,18,2,-40,1,51,999
22350,0,0,0,0,112500.0,4,0,4,1,1,1,0,1,1,-23,2,28,2
22351,1,0,1,2,270000.0,4,0,0,0,0,0,0,9,4,-23,2,34,10
22352,1,0,1,1,202500.0,3,0,0,0,0,1,0,4,3,-59,2,39,1
22353,0,0,1,0,135000.0,2,1,0,0,0,1,1,18,2,-14,2,65,999
22354,0,0,1,0,85500.0,2,0,0,0,0,0,0,18,2,-19,1,59,999
22355,1,0,1,0,153000.0,4,0,0,0,0,0,0,0,2,0,1,33,1
22356,0,0,1,0,216000.0,2,1,1,0,0,0,0,18,1,-58,2,56,999
22357,1,0,1,0,315000.0,4,2,3,0,1,0,0,0,1,-1,1,33,5
22358,1,1,1,1,324000.0,3,0,0,2,0,1,0,3,3,-60,2,32,7
22359,0,1,1,0,144000.0,4,0,0,0,0,1,0,1,2,-48,2,42,8
22360,0,0,1,0,157500.0,3,0,0,0,0,0,0,16,2,-45,2,52,6
22361,1,1,0,0,202500.0,2,1,0,0,0,0,0,18,2,-42,2,55,999
22362,1,1,1,3,256500.0,4,0,0,0,0,0,1,4,5,-43,2,36,4
22363,0,0,1,1,112500.0,1,0,0,0,0,0,1,1,3,-7,0,27,3
22364,1,0,0,0,270000.0,3,0,0,0,0,1,0,4,2,-29,0,30,8
22365,0,0,1,1,135000.0,3,2,0,0,1,1,1,1,3,-56,2,27,6
22366,0,1,1,3,90000.0,4,1,0,0,0,0,0,7,5,-52,2,28,6
22367,0,0,1,0,202500.0,4,0,1,0,1,1,0,2,1,-33,2,45,7
22368,0,1,0,0,216000.0,3,0,0,0,1,0,0,7,2,-27,2,40,12
22369,0,1,1,0,135000.0,3,1,0,0,0,0,0,0,2,-48,2,41,5
22370,1,1,0,0,225000.0,2,1,0,0,0,1,0,18,2,-11,2,54,999
22371,1,1,0,0,76500.0,4,0,0,0,0,0,0,0,2,-23,2,57,1
22372,1,0,0,0,270000.0,3,0,0,0,0,0,0,0,2,-11,0,37,11
22373,0,0,0,0,90000.0,4,0,0,0,1,1,0,14,2,-17,2,47,9
22374,0,0,1,0,67050.0,2,1,0,0,0,0,0,18,2,-22,2,66,999
22375,1,1,0,0,135000.0,4,0,0,0,1,1,0,4,2,-28,2,48,11
22376,0,1,1,0,450000.0,1,1,0,0,0,0,0,1,2,-30,2,54,3
22377,1,1,1,0,112500.0,4,0,0,0,0,0,1,0,2,-4,1,24,4
22378,0,0,1,0,270000.0,4,0,0,2,0,0,1,9,2,-50,2,42,2
22379,0,0,0,0,157500.0,4,1,3,0,0,0,0,7,1,-26,1,47,8
22380,1,1,0,1,135000.0,4,1,0,0,1,0,0,3,3,-26,2,33,4
22381,0,0,1,1,135000.0,4,0,0,3,0,0,0,7,3,-7,2,40,12
22382,1,0,1,1,112500.0,4,0,0,0,0,0,0,0,3,-45,2,44,3
22383,1,0,1,0,90000.0,4,0,0,0,0,0,0,0,2,-53,1,50,4
22384,0,0,1,0,56700.0,2,0,0,0,0,0,0,18,2,-50,2,57,999
22385,0,0,0,0,112500.0,2,0,3,0,0,0,0,18,1,-52,0,64,999
22386,0,0,1,0,81000.0,4,0,0,0,0,1,0,10,2,-25,2,64,9
22387,0,0,1,0,270000.0,3,0,0,0,0,1,0,3,2,-19,2,42,19
22388,0,0,1,0,81000.0,2,0,0,0,0,0,1,18,2,-28,2,59,999
22389,0,0,0,0,135000.0,3,1,0,1,0,0,1,1,2,-7,1,42,1
22390,0,0,1,1,180000.0,4,0,2,0,0,0,1,0,3,-5,2,41,19
22391,1,1,1,0,247500.0,4,0,0,5,1,0,0,2,2,-33,2,30,8
22392,0,0,1,0,99000.0,4,0,0,0,0,0,0,2,2,-27,2,43,2
22393,1,1,1,0,180000.0,3,0,1,0,0,0,0,4,1,-13,1,55,9
22394,0,1,1,0,360000.0,1,1,3,0,0,0,0,1,1,-52,2,53,5
22395,0,0,1,0,202500.0,4,0,0,0,1,0,0,0,2,-17,2,41,5
22396,0,0,1,0,67500.0,4,1,0,0,1,1,0,1,2,-22,2,29,3
22397,1,1,0,0,360000.0,1,1,0,0,0,0,0,1,2,-16,2,27,5
22398,0,0,1,0,130500.0,1,0,0,0,0,0,0,1,2,-58,2,35,9
22399,0,1,1,1,360000.0,3,0,0,0,0,0,0,2,3,-34,2,42,6
22400,1,1,0,1,252000.0,1,1,0,0,1,1,0,5,3,-11,1,34,5
22401,1,1,1,0,252000.0,4,0,0,0,0,1,1,9,2,-39,2,61,4
22402,0,1,1,2,121500.0,4,2,0,0,1,1,0,1,4,-23,2,31,0
22403,0,0,1,0,171000.0,4,1,1,0,0,0,0,0,1,-56,1,28,6
22404,0,1,0,1,135000.0,4,1,0,2,0,0,0,3,3,-50,2,34,7
22405,0,0,1,0,135000.0,2,1,4,0,0,0,0,18,1,-37,2,61,999
22406,0,1,1,0,81000.0,4,1,0,0,0,0,0,8,2,-19,2,35,2
22407,1,0,0,0,180000.0,4,0,1,1,1,1,1,0,1,-13,2,25,3
22408,0,0,1,0,225000.0,2,0,1,0,0,0,0,18,1,0,1,63,999
22409,1,0,1,0,315000.0,4,1,1,0,0,0,0,1,1,-40,2,30,8
22410,1,1,0,0,157500.0,4,1,0,0,0,0,0,4,2,-5,2,43,2
22411,0,0,1,1,292500.0,4,2,1,0,0,0,0,1,2,-7,0,35,7
22412,1,1,0,0,247500.0,4,2,1,0,1,0,0,3,1,-4,2,23,1
22413,0,0,1,0,225000.0,4,0,0,0,0,0,0,3,2,-53,2,47,6
22414,0,1,1,0,247500.0,4,0,1,1,0,0,0,2,1,-49,2,32,1
22415,0,0,1,0,112500.0,3,1,1,0,0,0,0,14,1,-25,2,43,6
22416,0,0,0,0,135000.0,2,0,4,2,0,1,0,18,1,-6,2,65,999
22417,0,0,0,0,135000.0,3,2,1,0,0,0,0,6,1,-48,2,48,1
22418,0,0,1,0,135000.0,3,1,0,0,1,0,1,1,2,-16,2,25,3
22419,1,0,1,1,292500.0,3,0,2,0,1,1,0,0,3,-2,1,40,8
22420,1,1,1,1,157500.0,4,0,0,0,1,0,0,0,3,-12,2,48,4
22421,0,0,0,0,216000.0,2,0,0,0,0,0,0,18,2,-58,2,63,999
22422,0,0,1,0,675000.0,4,0,0,0,0,0,1,3,2,-27,2,49,18
22423,1,0,1,1,225000.0,4,0,0,0,0,0,0,0,3,-45,2,28,8
22424,0,0,1,0,180000.0,2,0,2,0,0,0,0,18,2,-14,1,57,999
22425,1,1,1,0,360000.0,3,0,0,0,0,1,0,9,2,-10,2,46,15
22426,1,1,0,0,112500.0,4,0,2,0,0,1,0,0,2,-7,1,27,5
22427,0,0,1,0,306000.0,2,1,0,0,0,0,0,18,2,-17,2,59,999
22428,0,1,1,0,225000.0,4,1,0,0,0,1,1,6,2,-21,0,41,7
22429,0,0,1,2,126000.0,4,1,0,0,0,1,1,5,4,-12,2,34,13
22430,1,0,1,0,135000.0,4,0,1,0,0,0,0,0,1,-3,0,37,1
22431,0,1,0,1,450000.0,2,0,2,0,0,1,0,18,3,-10,2,54,999
22432,1,1,0,0,180000.0,4,1,0,0,1,0,1,3,2,-16,1,29,8
22433,1,1,1,0,292500.0,3,0,0,1,0,1,0,0,2,-39,2,27,7
22434,1,0,1,0,153000.0,4,0,0,0,0,0,0,0,2,-6,2,33,1
22435,1,0,0,0,391500.0,4,0,1,2,0,0,0,2,1,-21,2,25,1
22436,1,1,0,0,634500.0,4,1,0,0,1,1,0,3,2,-30,2,48,8
22437,0,1,1,3,90000.0,2,0,1,5,0,0,0,18,4,-4,0,65,999
22438,0,0,1,0,202500.0,4,1,1,1,0,0,0,2,1,-10,2,28,6
22439,0,1,1,0,135000.0,3,1,0,0,0,0,0,2,2,-7,0,57,0
22440,1,1,1,0,256500.0,3,1,0,0,0,0,1,1,2,-40,0,59,5
22441,1,1,1,1,270000.0,4,0,0,0,0,0,0,12,3,-20,2,36,4
22442,1,0,1,2,360000.0,1,1,0,0,0,1,0,3,4,-51,1,44,15
22443,0,0,1,0,225000.0,3,0,4,0,0,0,0,10,1,-24,2,57,3
22444,0,0,1,0,99000.0,2,0,0,0,0,0,0,18,2,-18,2,62,999
22445,0,0,1,0,157500.0,2,0,3,0,0,0,0,18,1,-3,0,52,999
22446,1,0,1,1,202500.0,3,0,1,0,0,1,0,4,2,-21,2,40,1
22447,1,1,1,2,254700.0,3,0,0,0,0,1,0,0,4,-47,2,47,25
22448,0,1,0,1,225000.0,3,1,2,1,0,1,1,6,3,-15,2,27,2
22449,0,0,0,0,144000.0,4,0,0,0,0,1,0,0,2,-59,2,43,6
22450,0,0,1,0,225000.0,4,0,0,1,0,0,0,8,2,-30,2,44,1
22451,0,0,1,0,148500.0,4,2,1,0,0,1,0,7,1,-30,2,27,5
22452,1,0,1,0,180000.0,4,0,0,0,1,1,0,9,2,-23,2,55,5
22453,1,0,0,0,90000.0,4,0,0,0,0,0,0,4,2,-18,1,30,4
22454,0,0,0,0,202500.0,4,0,3,0,1,1,1,5,1,-60,2,43,9
22455,1,0,0,0,47250.0,2,1,0,0,0,0,0,18,2,-29,2,58,999
22456,1,1,1,0,337500.0,4,1,0,0,0,0,0,0,2,-42,2,65,21
22457,0,0,0,1,63000.0,4,0,0,0,1,0,0,2,3,-46,2,37,2
22458,0,1,1,1,157500.0,4,1,0,0,0,0,0,3,3,-35,2,46,7
22459,0,0,1,0,135000.0,4,0,0,0,0,1,1,8,2,-3,1,33,7
22460,0,0,1,0,112500.0,4,1,4,0,0,0,0,6,1,-6,1,61,4
22461,1,0,1,0,108000.0,4,0,0,0,1,1,0,0,2,-38,2,44,20
22462,0,0,1,2,144000.0,4,0,0,0,1,1,0,8,4,-5,2,34,5
22463,1,1,0,2,166500.0,3,1,0,0,0,0,0,1,4,-10,2,34,3
22464,0,0,1,0,225000.0,4,2,1,0,0,0,0,1,1,-34,2,38,6
22465,0,1,1,0,45000.0,2,1,0,0,0,1,0,18,2,-12,2,61,999
22466,0,0,0,0,225000.0,4,0,0,0,0,0,0,2,2,-5,1,27,0
22467,0,0,1,0,225000.0,2,0,4,0,0,1,0,18,1,-60,2,57,999
22468,1,1,1,0,180000.0,4,1,0,0,0,0,0,0,2,-15,2,60,12
22469,0,0,1,1,247500.0,3,0,2,0,0,0,1,0,3,-13,2,31,4
22470,0,0,0,0,270000.0,4,0,4,0,0,0,0,8,1,-27,2,51,1
22471,1,1,1,1,225000.0,3,0,0,0,0,0,0,4,3,-10,2,47,1
22472,0,0,0,0,72000.0,4,0,1,0,1,0,0,10,1,-20,1,51,4
22473,0,1,1,0,135000.0,4,0,0,0,0,0,0,8,2,-57,2,41,2
22474,0,0,1,0,90000.0,2,0,1,0,0,1,0,18,1,-12,1,64,999
22475,0,0,1,0,112500.0,4,0,0,0,0,0,0,2,2,-33,2,51,1
22476,0,0,1,1,360000.0,3,0,0,0,0,0,0,3,3,-28,2,47,8
22477,1,1,1,0,184500.0,4,0,0,0,0,0,0,4,2,-8,2,34,3
22478,1,0,1,1,180000.0,3,0,0,2,0,0,0,5,3,-45,2,35,6
22479,0,0,1,0,45000.0,2,0,0,0,0,1,0,18,2,-23,2,57,999
22480,1,1,1,1,292500.0,4,0,0,1,0,0,0,0,3,-16,2,33,4
22481,1,1,1,1,225000.0,3,0,0,0,0,0,0,3,3,-23,2,31,3
22482,0,0,0,0,180000.0,4,2,4,0,1,1,0,1,1,-12,2,54,5
22483,0,0,1,0,292500.0,4,1,1,0,0,0,0,5,1,-34,0,42,0
22484,0,0,0,0,112500.0,4,0,2,2,1,0,0,1,2,-14,0,39,4
22485,0,0,0,1,99000.0,3,0,0,1,0,0,0,7,3,-23,0,26,2
22486,0,0,1,0,157500.0,4,0,3,0,0,0,0,0,1,-5,0,50,23
22487,1,1,1,0,225000.0,4,0,2,0,1,1,0,0,2,-7,2,34,7
22488,0,0,1,2,112500.0,3,0,0,0,0,0,0,8,4,-19,1,34,3
22489,0,0,1,1,33300.0,2,0,0,0,0,0,0,18,3,-37,2,62,999
22490,0,0,1,2,45000.0,4,0,0,0,1,0,0,0,4,-20,2,37,8
22491,1,1,1,0,382500.0,4,1,0,0,0,1,0,17,2,-49,2,32,5
22492,0,0,1,1,135000.0,4,0,0,0,0,0,0,13,3,-33,2,37,5
22493,0,0,1,0,360000.0,4,1,1,0,0,0,0,1,1,-3,0,46,4
22494,0,0,0,0,202500.0,4,1,2,0,1,1,0,1,2,-4,1,42,14
22495,0,0,0,0,135000.0,1,1,3,1,1,0,0,17,1,-3,1,53,5
22496,1,0,1,1,135000.0,4,0,0,3,1,1,0,0,3,-28,2,28,8
